id,event,headline,areaDesc,severity,certainty,urgency,onset,expires,UGC
urn:oid:2.49.0.1.840.0.1d2ca09fc0a673a355be34338b956812b1dd53bd.029.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 3:37PM AKDT until October 20 at 5:00AM AKDT by NWS Anchorage AK,Pribilof Islands Nearshore Waters,Minor,Likely,Expected,2024-10-20 01:00:00+00:00,2024-10-19 13:00:00+00:00,['PKZ766']
urn:oid:2.49.0.1.840.0.1d2ca09fc0a673a355be34338b956812b1dd53bd.036.1,Gale Warning,Gale Warning issued October 18 at 3:37PM AKDT until October 20 at 5:00AM AKDT by NWS Anchorage AK,Saint Matthew Island Waters,Moderate,Likely,Expected,2024-10-20 01:00:00+00:00,2024-10-19 13:00:00+00:00,['PKZ767']
urn:oid:2.49.0.1.840.0.1d2ca09fc0a673a355be34338b956812b1dd53bd.028.1,Gale Warning,Gale Warning issued October 18 at 3:37PM AKDT until October 20 at 5:00AM AKDT by NWS Anchorage AK,Kiska to Attu Pacific Side,Moderate,Likely,Expected,2024-10-19 13:00:00+00:00,2024-10-19 13:00:00+00:00,['PKZ787']
urn:oid:2.49.0.1.840.0.40d636c40a3b6411435e1c6b7bb69f51b82f1955.003.1,Winter Weather Advisory,Winter Weather Advisory issued October 18 at 5:36PM MDT until October 19 at 9:00AM MDT by NWS Grand Junction CO,La Sal and Abajo Mountains,Moderate,Likely,Expected,2024-10-18 23:36:00+00:00,2024-10-19 15:00:00+00:00,['UTZ028']
urn:oid:2.49.0.1.840.0.40d636c40a3b6411435e1c6b7bb69f51b82f1955.002.1,Winter Storm Warning,Winter Storm Warning issued October 18 at 5:36PM MDT until October 20 at 12:00PM MDT by NWS Grand Junction CO,Northwestern San Juan Mountains; Southwest San Juan Mountains,Severe,Likely,Expected,2024-10-18 23:36:00+00:00,2024-10-19 18:00:00+00:00,"['COZ018', 'COZ019']"
urn:oid:2.49.0.1.840.0.83a381013ea99d4667505f0bdb847ae9d36489ff.002.1,Gale Warning,Gale Warning issued October 18 at 3:35PM AKDT until October 20 at 5:00AM AKDT by NWS Anchorage AK,Bering Sea Offshore  West of 180 and East of the International Date Line,Moderate,Likely,Expected,2024-10-19 13:00:00+00:00,2024-10-19 13:00:00+00:00,['PKZ411']
urn:oid:2.49.0.1.840.0.83a381013ea99d4667505f0bdb847ae9d36489ff.003.1,Gale Warning,Gale Warning issued October 18 at 3:35PM AKDT until October 20 at 5:00AM AKDT by NWS Anchorage AK,Bering Sea Offshore 171W to 180 and North of 56N,Moderate,Likely,Expected,2024-10-20 01:00:00+00:00,2024-10-19 13:00:00+00:00,['PKZ412']
urn:oid:2.49.0.1.840.0.83a381013ea99d4667505f0bdb847ae9d36489ff.004.1,Gale Warning,Gale Warning issued October 18 at 3:35PM AKDT until October 20 at 5:00AM AKDT by NWS Anchorage AK,Bering Sea Offshore 171W to 180 and South of 56N,Moderate,Likely,Expected,2024-10-20 01:00:00+00:00,2024-10-19 13:00:00+00:00,['PKZ413']
urn:oid:2.49.0.1.840.0.b54638c97a9793d359572ee1c17220eb21ae32d3.006.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 3:22PM AKDT until October 19 at 5:00PM AKDT by NWS Anchorage AK,Cape Cleare to Gore Point from 15 to 75 NM,Minor,Likely,Expected,2024-10-19 13:00:00+00:00,2024-10-19 12:15:00+00:00,['PKZ716']
urn:oid:2.49.0.1.840.0.b54638c97a9793d359572ee1c17220eb21ae32d3.003.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 3:22PM AKDT until October 19 at 5:00PM AKDT by NWS Anchorage AK,Gravel Point to Cape Cleare out to 15 NM,Minor,Likely,Expected,2024-10-18 23:00:00+00:00,2024-10-19 12:15:00+00:00,['PKZ711']
urn:oid:2.49.0.1.840.0.b54638c97a9793d359572ee1c17220eb21ae32d3.005.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 3:22PM AKDT until October 19 at 5:00PM AKDT by NWS Anchorage AK,Cape Cleare to Gore Point out to 15 NM,Minor,Likely,Expected,2024-10-18 23:00:00+00:00,2024-10-19 12:15:00+00:00,['PKZ715']
urn:oid:2.49.0.1.840.0.b54638c97a9793d359572ee1c17220eb21ae32d3.011.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 3:22PM AKDT until October 19 at 5:00PM AKDT by NWS Anchorage AK,Port of Valdez,Minor,Likely,Expected,2024-10-18 23:00:00+00:00,2024-10-19 12:15:00+00:00,['PKZ720']
urn:oid:2.49.0.1.840.0.b54638c97a9793d359572ee1c17220eb21ae32d3.007.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 3:22PM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Resurrection Bay,Minor,Likely,Expected,2024-10-19 01:00:00+00:00,2024-10-19 12:15:00+00:00,['PKZ714']
urn:oid:2.49.0.1.840.0.b54638c97a9793d359572ee1c17220eb21ae32d3.004.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 3:22PM AKDT until October 19 at 5:00PM AKDT by NWS Anchorage AK,Cape Suckling to Cape Cleare from 15 to 75 NM,Minor,Likely,Expected,2024-10-18 23:00:00+00:00,2024-10-19 12:15:00+00:00,['PKZ712']
urn:oid:2.49.0.1.840.0.b54638c97a9793d359572ee1c17220eb21ae32d3.002.1,Gale Warning,Gale Warning issued October 18 at 3:22PM AKDT until October 19 at 5:00PM AKDT by NWS Anchorage AK,Cape Suckling to Gravel Point out to 15 NM,Moderate,Likely,Expected,2024-10-18 23:00:00+00:00,2024-10-19 12:15:00+00:00,['PKZ710']
urn:oid:2.49.0.1.840.0.b54638c97a9793d359572ee1c17220eb21ae32d3.012.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 3:22PM AKDT until October 19 at 5:00PM AKDT by NWS Anchorage AK,Valdez Narrows,Minor,Likely,Expected,2024-10-18 23:00:00+00:00,2024-10-19 12:15:00+00:00,['PKZ721']
urn:oid:2.49.0.1.840.0.b54638c97a9793d359572ee1c17220eb21ae32d3.013.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 3:22PM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Valdez Arm,Minor,Likely,Expected,2024-10-19 01:00:00+00:00,2024-10-19 12:15:00+00:00,['PKZ722']
urn:oid:2.49.0.1.840.0.b54638c97a9793d359572ee1c17220eb21ae32d3.009.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 3:22PM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Central and Eastern Prince William Sound,Minor,Likely,Expected,2024-10-19 01:00:00+00:00,2024-10-19 12:15:00+00:00,['PKZ725']
urn:oid:2.49.0.1.840.0.b54638c97a9793d359572ee1c17220eb21ae32d3.015.1,Gale Warning,Gale Warning issued October 18 at 3:22PM AKDT until October 20 at 5:00AM AKDT by NWS Anchorage AK,West of Barren Islands Including Kamishak Bay,Moderate,Likely,Expected,2024-10-20 01:00:00+00:00,2024-10-19 12:15:00+00:00,['PKZ730']
urn:oid:2.49.0.1.840.0.b54638c97a9793d359572ee1c17220eb21ae32d3.020.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 3:22PM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Chiniak Bay,Minor,Likely,Expected,2024-10-19 01:00:00+00:00,2024-10-19 12:15:00+00:00,['PKZ736']
urn:oid:2.49.0.1.840.0.b54638c97a9793d359572ee1c17220eb21ae32d3.021.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 3:22PM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Marmot Bay,Minor,Likely,Expected,2024-10-19 01:00:00+00:00,2024-10-19 12:15:00+00:00,['PKZ737']
urn:oid:2.49.0.1.840.0.b54638c97a9793d359572ee1c17220eb21ae32d3.024.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 3:22PM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Cook Inlet North Kalgin Island,Minor,Likely,Expected,2024-10-19 01:00:00+00:00,2024-10-19 12:15:00+00:00,['PKZ740']
urn:oid:2.49.0.1.840.0.b54638c97a9793d359572ee1c17220eb21ae32d3.023.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 3:22PM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Cook Inlet Kalgin Island to Point Bede,Minor,Likely,Expected,2024-10-19 01:00:00+00:00,2024-10-19 12:15:00+00:00,['PKZ742']
urn:oid:2.49.0.1.840.0.b54638c97a9793d359572ee1c17220eb21ae32d3.017.1,Gale Warning,Gale Warning issued October 18 at 3:22PM AKDT until October 19 at 5:00PM AKDT by NWS Anchorage AK,Gore Point to Marmot Island from 15 to 80 NM,Moderate,Likely,Expected,2024-10-19 13:00:00+00:00,2024-10-19 12:15:00+00:00,['PKZ733']
urn:oid:2.49.0.1.840.0.b54638c97a9793d359572ee1c17220eb21ae32d3.016.1,Gale Warning,Gale Warning issued October 18 at 3:22PM AKDT until October 19 at 5:00PM AKDT by NWS Anchorage AK,Barren Islands East,Moderate,Likely,Expected,2024-10-19 13:00:00+00:00,2024-10-19 12:15:00+00:00,['PKZ731']
urn:oid:2.49.0.1.840.0.b54638c97a9793d359572ee1c17220eb21ae32d3.022.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 3:22PM AKDT until October 20 at 5:00AM AKDT by NWS Anchorage AK,Shelikof Strait,Minor,Likely,Expected,2024-10-19 13:00:00+00:00,2024-10-19 12:15:00+00:00,['PKZ738']
urn:oid:2.49.0.1.840.0.b54638c97a9793d359572ee1c17220eb21ae32d3.018.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 3:22PM AKDT until October 20 at 5:00AM AKDT by NWS Anchorage AK,Marmot Island to Sitkinak out to 15 NM,Minor,Likely,Expected,2024-10-19 13:00:00+00:00,2024-10-19 12:15:00+00:00,['PKZ732']
urn:oid:2.49.0.1.840.0.b54638c97a9793d359572ee1c17220eb21ae32d3.019.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 3:22PM AKDT until October 20 at 5:00AM AKDT by NWS Anchorage AK,Marmot Island To Sitkinak from 15 to 85 NM,Minor,Likely,Expected,2024-10-19 13:00:00+00:00,2024-10-19 12:15:00+00:00,['PKZ734']
urn:oid:2.49.0.1.840.0.880570f13ffeb353fed9c73f1d7ef81c040bd4c7.004.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 3:13PM AKDT until October 19 at 5:00PM AKDT by NWS Juneau AK,Southern Lynn Canal,Minor,Likely,Expected,2024-10-18 23:00:00+00:00,2024-10-19 14:45:00+00:00,['PKZ013']
urn:oid:2.49.0.1.840.0.880570f13ffeb353fed9c73f1d7ef81c040bd4c7.003.1,Gale Warning,Gale Warning issued October 18 at 3:13PM AKDT until October 19 at 5:00PM AKDT by NWS Juneau AK,Northern Lynn Canal,Moderate,Likely,Expected,2024-10-18 23:00:00+00:00,2024-10-19 14:45:00+00:00,['PKZ012']
urn:oid:2.49.0.1.840.0.880570f13ffeb353fed9c73f1d7ef81c040bd4c7.006.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 3:13PM AKDT until October 19 at 5:00PM AKDT by NWS Juneau AK,Cross Sound,Minor,Likely,Expected,2024-10-18 23:00:00+00:00,2024-10-19 14:45:00+00:00,['PKZ022']
urn:oid:2.49.0.1.840.0.7890a7ee0bcd6eae0a432c388be5337f8d3f830c.004.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 3:11PM AKDT until October 19 at 5:00PM AKDT by NWS Juneau AK,Cape Decision to Cape Edgecumbe out to 15 NM,Minor,Likely,Expected,2024-10-18 23:00:00+00:00,2024-10-19 17:15:00+00:00,['PKZ642']
urn:oid:2.49.0.1.840.0.7890a7ee0bcd6eae0a432c388be5337f8d3f830c.009.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 3:11PM AKDT until October 19 at 5:00PM AKDT by NWS Juneau AK,Cape Spencer to Cape Fairweather from 15 to 85 NM,Minor,Likely,Expected,2024-10-18 23:00:00+00:00,2024-10-19 17:15:00+00:00,['PKZ664']
urn:oid:2.49.0.1.840.0.7890a7ee0bcd6eae0a432c388be5337f8d3f830c.003.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 3:11PM AKDT until October 19 at 5:00PM AKDT by NWS Juneau AK,Dixon Entrance to Cape Decision from 15 to 90 NM,Minor,Likely,Expected,2024-10-18 23:00:00+00:00,2024-10-19 17:15:00+00:00,['PKZ661']
urn:oid:2.49.0.1.840.0.7890a7ee0bcd6eae0a432c388be5337f8d3f830c.007.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 3:11PM AKDT until October 19 at 5:00PM AKDT by NWS Juneau AK,Cape Edgecumbe to Cape Spencer from 15 to 80 NM,Minor,Likely,Expected,2024-10-18 23:00:00+00:00,2024-10-19 17:15:00+00:00,['PKZ663']
urn:oid:2.49.0.1.840.0.7890a7ee0bcd6eae0a432c388be5337f8d3f830c.011.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 3:11PM AKDT until October 19 at 5:00PM AKDT by NWS Juneau AK,Cape Fairweather to Icy Cape from 15 to 80 NM,Minor,Likely,Expected,2024-10-18 23:00:00+00:00,2024-10-19 17:15:00+00:00,['PKZ671']
urn:oid:2.49.0.1.840.0.7890a7ee0bcd6eae0a432c388be5337f8d3f830c.005.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 3:11PM AKDT until October 19 at 5:00PM AKDT by NWS Juneau AK,Cape Decision to Cape Edgecumbe from 15 to 80 NM,Minor,Likely,Expected,2024-10-18 23:00:00+00:00,2024-10-19 17:15:00+00:00,['PKZ662']
urn:oid:2.49.0.1.840.0.7890a7ee0bcd6eae0a432c388be5337f8d3f830c.002.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 3:11PM AKDT until October 19 at 5:00PM AKDT by NWS Juneau AK,Dixon Entrance to Cape Decision out to 15 NM,Minor,Likely,Expected,2024-10-18 23:00:00+00:00,2024-10-19 17:15:00+00:00,['PKZ641']
urn:oid:2.49.0.1.840.0.7890a7ee0bcd6eae0a432c388be5337f8d3f830c.008.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 3:11PM AKDT until October 19 at 5:00PM AKDT by NWS Juneau AK,Cape Spencer to Cape Fairweather out to 15 NM,Minor,Likely,Expected,2024-10-18 23:00:00+00:00,2024-10-19 17:15:00+00:00,['PKZ644']
urn:oid:2.49.0.1.840.0.7890a7ee0bcd6eae0a432c388be5337f8d3f830c.006.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 3:11PM AKDT until October 19 at 5:00PM AKDT by NWS Juneau AK,Cape Edgecumbe to Cape Spencer out to 15 NM,Minor,Likely,Expected,2024-10-18 23:00:00+00:00,2024-10-19 17:15:00+00:00,['PKZ643']
urn:oid:2.49.0.1.840.0.efbc34e9a8692d7f1184ea8cbad59985684f779e.001.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 3:09PM AKDT until October 19 at 5:00AM AKDT by NWS Juneau AK,Yakutat Bay,Minor,Likely,Expected,2024-10-18 23:00:00+00:00,2024-10-19 17:15:00+00:00,['PKZ053']
urn:oid:2.49.0.1.840.0.a4498f081a9f25160658d00d3d14d019fc3fe0c0.015.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 2:11PM AKDT until October 19 at 5:00PM AKDT by NWS Fairbanks AK,Southwest of Saint Lawrence Island from 15 to 100 NM,Minor,Likely,Expected,2024-10-18 22:00:00+00:00,2024-10-19 14:45:00+00:00,['PKZ851']
urn:oid:2.49.0.1.840.0.a4498f081a9f25160658d00d3d14d019fc3fe0c0.020.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 2:11PM AKDT until October 19 at 5:00PM AKDT by NWS Fairbanks AK,Wales to Cape Thompson greater than 15 NM,Minor,Likely,Expected,2024-10-18 22:00:00+00:00,2024-10-19 14:45:00+00:00,['PKZ856']
urn:oid:2.49.0.1.840.0.a4498f081a9f25160658d00d3d14d019fc3fe0c0.019.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 2:11PM AKDT until October 19 at 5:00AM AKDT by NWS Fairbanks AK,Kotzebue Sound greater than 10 NM,Minor,Likely,Expected,2024-10-18 22:00:00+00:00,2024-10-19 14:45:00+00:00,['PKZ855']
urn:oid:2.49.0.1.840.0.a4498f081a9f25160658d00d3d14d019fc3fe0c0.010.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 2:11PM AKDT until October 19 at 5:00PM AKDT by NWS Fairbanks AK,Motherwood Point to Cape Krusenstern out to 10 NM,Minor,Likely,Expected,2024-10-18 22:00:00+00:00,2024-10-19 14:45:00+00:00,['PKZ809']
urn:oid:2.49.0.1.840.0.a4498f081a9f25160658d00d3d14d019fc3fe0c0.011.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 2:11PM AKDT until October 19 at 5:00PM AKDT by NWS Fairbanks AK,Cape Krusenstern to Cape Thompson out to 15 NM,Minor,Likely,Expected,2024-10-18 22:00:00+00:00,2024-10-19 14:45:00+00:00,['PKZ810']
urn:oid:2.49.0.1.840.0.e355d95f17ae6dfe423730f8f0cf1ad93bc3f4ca.006.2,Heavy Freezing Spray Warning,Heavy Freezing Spray Warning issued October 18 at 1:49PM AKDT until October 19 at 5:00PM AKDT by NWS Fairbanks AK,Flaxman Island to Demarcation Point out to 15 NM,Severe,Likely,Expected,2024-10-18 21:00:00+00:00,2024-10-19 14:30:00+00:00,['PKZ815']
urn:oid:2.49.0.1.840.0.e355d95f17ae6dfe423730f8f0cf1ad93bc3f4ca.007.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 1:49PM AKDT until October 19 at 5:00PM AKDT by NWS Fairbanks AK,Cape Thompson to Cape Beaufort from 15 to 85 NM,Minor,Likely,Expected,2024-10-18 21:00:00+00:00,2024-10-19 14:30:00+00:00,['PKZ857']
urn:oid:2.49.0.1.840.0.e355d95f17ae6dfe423730f8f0cf1ad93bc3f4ca.011.1,Gale Warning,Gale Warning issued October 18 at 1:49PM AKDT until October 19 at 5:00AM AKDT by NWS Fairbanks AK,Flaxman Island to Demarcation Point from 15 to 75 NM,Moderate,Likely,Expected,2024-10-18 21:00:00+00:00,2024-10-19 14:30:00+00:00,['PKZ861']
urn:oid:2.49.0.1.840.0.e355d95f17ae6dfe423730f8f0cf1ad93bc3f4ca.002.1,Small Craft Advisory,Small Craft Advisory issued October 18 at 1:49PM AKDT until October 19 at 5:00PM AKDT by NWS Fairbanks AK,Cape Thompson to Cape Beaufort out to 15 NM,Minor,Likely,Expected,2024-10-18 21:00:00+00:00,2024-10-19 14:30:00+00:00,['PKZ811']
urn:oid:2.49.0.1.840.0.e355d95f17ae6dfe423730f8f0cf1ad93bc3f4ca.010.2,Small Craft Advisory,Small Craft Advisory issued October 18 at 1:49PM AKDT until October 19 at 5:00PM AKDT by NWS Fairbanks AK,Cape Halkett to Flaxman Island from 15 to 80 NM,Minor,Likely,Expected,2024-10-18 21:00:00+00:00,2024-10-19 14:30:00+00:00,['PKZ860']
urn:oid:2.49.0.1.840.0.e355d95f17ae6dfe423730f8f0cf1ad93bc3f4ca.011.2,Heavy Freezing Spray Warning,Heavy Freezing Spray Warning issued October 18 at 1:49PM AKDT until October 19 at 5:00PM AKDT by NWS Fairbanks AK,Flaxman Island to Demarcation Point from 15 to 75 NM,Severe,Likely,Expected,2024-10-18 21:00:00+00:00,2024-10-19 14:30:00+00:00,['PKZ861']
urn:oid:2.49.0.1.840.0.e355d95f17ae6dfe423730f8f0cf1ad93bc3f4ca.010.1,Heavy Freezing Spray Warning,Heavy Freezing Spray Warning issued October 18 at 1:49PM AKDT until October 19 at 5:00PM AKDT by NWS Fairbanks AK,Cape Halkett to Flaxman Island from 15 to 80 NM,Severe,Likely,Expected,2024-10-18 21:00:00+00:00,2024-10-19 14:30:00+00:00,['PKZ860']
urn:oid:2.49.0.1.840.0.e355d95f17ae6dfe423730f8f0cf1ad93bc3f4ca.005.2,Small Craft Advisory,Small Craft Advisory issued October 18 at 1:49PM AKDT until October 19 at 5:00PM AKDT by NWS Fairbanks AK,Cape Halkett to Flaxman Island out to 15 NM,Minor,Likely,Expected,2024-10-18 21:00:00+00:00,2024-10-19 14:30:00+00:00,['PKZ814']
urn:oid:2.49.0.1.840.0.e355d95f17ae6dfe423730f8f0cf1ad93bc3f4ca.006.1,Gale Warning,Gale Warning issued October 18 at 1:49PM AKDT until October 19 at 5:00AM AKDT by NWS Fairbanks AK,Flaxman Island to Demarcation Point out to 15 NM,Moderate,Likely,Expected,2024-10-18 21:00:00+00:00,2024-10-19 14:30:00+00:00,['PKZ815']
urn:oid:2.49.0.1.840.0.e355d95f17ae6dfe423730f8f0cf1ad93bc3f4ca.005.1,Heavy Freezing Spray Warning,Heavy Freezing Spray Warning issued October 18 at 1:49PM AKDT until October 19 at 5:00PM AKDT by NWS Fairbanks AK,Cape Halkett to Flaxman Island out to 15 NM,Severe,Likely,Expected,2024-10-18 21:00:00+00:00,2024-10-19 14:30:00+00:00,['PKZ814']
urn:oid:2.49.0.1.840.0.5c700f8600d2d3c5539ca12faad91698159d1ffd.001.1,Red Flag Warning,Red Flag Warning issued October 18 at 2:23PM PDT until October 19 at 6:00PM PDT by NWS Los Angeles/Oxnard CA,Santa Clarita Valley; Central Ventura County Valleys; Western Santa Monica Mountains Recreational Area; Eastern Santa Monica Mountains Recreational Area; Calabasas and Agoura Hills; Western San Fernando Valley; Eastern San Fernando Valley; Southeastern Ventura County Valleys; Santa Susana Mountains; Southern Ventura County Mountains; Interstate 5 Corridor; Western San Gabriel Mountains and Highway 14 Corridor; Eastern San Gabriel Mountains,Severe,Likely,Expected,2024-10-18 21:23:00+00:00,2024-10-19 17:00:00+00:00,"['CAZ288', 'CAZ358', 'CAZ369', 'CAZ370', 'CAZ371', 'CAZ372', 'CAZ373', 'CAZ374', 'CAZ375', 'CAZ376', 'CAZ378', 'CAZ379', 'CAZ380']"
urn:oid:2.49.0.1.840.0.09de87a893fa093fc653bc0a14031a0815b06a0b.001.1,Air Quality Alert,Air Quality Alert issued October 18 at 12:48PM PDT by NWS San Diego CA,San Bernardino and Riverside County Valleys-The Inland Empire; San Bernardino County Mountains; Riverside County Mountains; Santa Ana Mountains and Foothills; Coachella Valley; San Gorgonio Pass Near Banning; Orange County Coastal; Orange County Inland,Unknown,Unknown,Unknown,2024-10-18 19:48:00+00:00,2024-10-19 22:00:00+00:00,"['CAZ048', 'CAZ055', 'CAZ056', 'CAZ057', 'CAZ061', 'CAZ065', 'CAZ552', 'CAZ554']"
urn:oid:2.49.0.1.840.0.891babcf525e3294b9369684d981218a9ed3a568.003.1,Winter Storm Watch,Winter Storm Watch issued October 18 at 11:33AM AKDT until October 22 at 10:00AM AKDT by NWS Fairbanks AK,Northern Denali Borough; Southern Denali Borough,Severe,Possible,Future,2024-10-22 00:00:00+00:00,2024-10-19 15:00:00+00:00,"['AKZ847', 'AKZ848']"
urn:oid:2.49.0.1.840.0.891babcf525e3294b9369684d981218a9ed3a568.007.1,Winter Storm Watch,Winter Storm Watch issued October 18 at 11:33AM AKDT until October 22 at 4:00AM AKDT by NWS Fairbanks AK,Upper Koyukuk Valley,Severe,Possible,Future,2024-10-21 03:00:00+00:00,2024-10-19 15:00:00+00:00,['AKZ831']
urn:oid:2.49.0.1.840.0.891babcf525e3294b9369684d981218a9ed3a568.004.1,Winter Storm Watch,Winter Storm Watch issued October 18 at 11:33AM AKDT until October 22 at 10:00AM AKDT by NWS Fairbanks AK,White Mountains and High Terrain South of the Yukon River; Chatanika River Valley,Severe,Possible,Future,2024-10-21 09:00:00+00:00,2024-10-19 15:00:00+00:00,"['AKZ834', 'AKZ842']"
urn:oid:2.49.0.1.840.0.891babcf525e3294b9369684d981218a9ed3a568.006.1,Winter Storm Watch,Winter Storm Watch issued October 18 at 11:33AM AKDT until October 22 at 4:00AM AKDT by NWS Fairbanks AK,South Slopes Of The Central Brooks Range,Severe,Possible,Future,2024-10-21 03:00:00+00:00,2024-10-19 15:00:00+00:00,['AKZ812']
urn:oid:2.49.0.1.840.0.891babcf525e3294b9369684d981218a9ed3a568.005.1,Winter Storm Watch,Winter Storm Watch issued October 18 at 11:33AM AKDT until October 22 at 7:00AM AKDT by NWS Fairbanks AK,Two Rivers,Severe,Possible,Future,2024-10-21 10:00:00+00:00,2024-10-19 15:00:00+00:00,['AKZ843']
urn:oid:2.49.0.1.840.0.891babcf525e3294b9369684d981218a9ed3a568.002.1,Winter Storm Watch,Winter Storm Watch issued October 18 at 11:33AM AKDT until October 22 at 7:00AM AKDT by NWS Fairbanks AK,Tanana Flats; Eielson AFB and Salcha; Goldstream Valley and Nenana Hills; Fairbanks Metro Area; Nenana,Severe,Possible,Future,2024-10-21 10:00:00+00:00,2024-10-19 15:00:00+00:00,"['AKZ839', 'AKZ840', 'AKZ841', 'AKZ844', 'AKZ845']"
urn:oid:2.49.0.1.840.0.891babcf525e3294b9369684d981218a9ed3a568.001.1,Winter Storm Watch,Winter Storm Watch issued October 18 at 11:33AM AKDT until October 22 at 10:00AM AKDT by NWS Fairbanks AK,Upper Chena River Valley,Severe,Possible,Future,2024-10-21 09:00:00+00:00,2024-10-19 15:00:00+00:00,['AKZ838']
urn:oid:2.49.0.1.840.0.891babcf525e3294b9369684d981218a9ed3a568.008.1,Winter Storm Watch,Winter Storm Watch issued October 18 at 11:33AM AKDT until October 22 at 4:00AM AKDT by NWS Fairbanks AK,Dalton Highway Summits,Severe,Possible,Future,2024-10-21 06:00:00+00:00,2024-10-19 15:00:00+00:00,['AKZ832']
urn:oid:2.49.0.1.840.0.7fef8fb432f63ea347f299de20cdee3b9aef8aae.003.1,Winter Storm Watch,Winter Storm Watch issued October 18 at 11:31AM AKDT until October 22 at 5:00AM AKDT by NWS Fairbanks AK,Upper Kobuk Valleys,Severe,Possible,Future,2024-10-21 00:00:00+00:00,2024-10-19 15:00:00+00:00,['AKZ819']
urn:oid:2.49.0.1.840.0.7fef8fb432f63ea347f299de20cdee3b9aef8aae.002.1,Winter Storm Watch,Winter Storm Watch issued October 18 at 11:31AM AKDT until October 22 at 4:00AM AKDT by NWS Fairbanks AK,Noatak Valley,Severe,Possible,Future,2024-10-21 00:00:00+00:00,2024-10-19 15:00:00+00:00,['AKZ814']
urn:oid:2.49.0.1.840.0.7fef8fb432f63ea347f299de20cdee3b9aef8aae.001.1,Winter Storm Watch,Winter Storm Watch issued October 18 at 11:31AM AKDT until October 22 at 4:00AM AKDT by NWS Fairbanks AK,South Slopes of the Western Brooks Range,Severe,Possible,Future,2024-10-21 03:00:00+00:00,2024-10-19 15:00:00+00:00,['AKZ813']
urn:oid:2.49.0.1.840.0.ee1c4759495a8ce3bc9b9f07775cd787004b054a.001.1,Frost Advisory,Frost Advisory issued October 18 at 3:28PM EDT until October 19 at 9:00AM EDT by NWS Upton NY,Western Passaic; Orange; Putnam,Minor,Likely,Expected,2024-10-19 06:00:00+00:00,2024-10-19 08:30:00+00:00,"['NJZ002', 'NYZ067', 'NYZ068']"
